0	1.000000
1	1.000000
2	0.999800
3	0.999800
4	0.999800
5	0.999600
6	0.999400
7	0.999400
8	0.999000
9	0.998800
10	0.998800
11	0.997400
12	0.998600
13	0.995200
14	0.994800
15	0.994000
16	0.995800
17	0.995200
18	0.995200
19	0.994200
20	0.994400
21	0.993400
22	0.992800
23	0.988800
24	0.986800
25	0.986600
26	0.986800
27	0.985800
28	0.983200
29	0.983000
30	0.982200
31	0.977800
32	0.979800
33	0.976800
34	0.976600
35	0.973000
36	0.969600
37	0.970200
38	0.970200
39	0.959800
40	0.959000
41	0.957800
42	0.957400
43	0.955400
44	0.954600
45	0.952400
46	0.952800
47	0.951200
48	0.951800
49	0.953600
50	0.952800
51	0.948800
52	0.949800
53	0.945400
54	0.944400
55	0.941200
56	0.935600
57	0.934600
58	0.934600
59	0.925800
60	0.925800
61	0.925000
62	0.924600
63	0.922800
64	0.921200
65	0.921000
66	0.921200
67	0.919800
68	0.921400
69	0.922000
70	0.921600
71	0.918400
72	0.920600
73	0.918000
74	0.918600
75	0.916000
76	0.911000
77	0.910000
78	0.909600
79	0.904800
80	0.902000
81	0.899600
82	0.898200
83	0.895800
84	0.898000
85	0.891800
86	0.891000
87	0.891200
88	0.889400
89	0.891600
90	0.893600
91	0.888400
92	0.890000
93	0.886600
94	0.885200
95	0.880200
96	0.876000
97	0.874200
98	0.874800
99	0.872800
100	0.867000
101	0.863800
102	0.864000
103	0.860200
104	0.861000
105	0.854800
106	0.854400
107	0.853800
108	0.854200
109	0.852600
110	0.851600
111	0.853800
112	0.851200
113	0.847200
114	0.846600
115	0.842000
116	0.838600
117	0.838200
118	0.837800
119	0.833600
120	0.830800
121	0.830400
122	0.826600
123	0.824400
124	0.823800
125	0.820200
126	0.819200
127	0.819000
128	0.819000
129	0.815400
130	0.814600
131	0.816800
132	0.814000
133	0.810600
134	0.809400
135	0.808000
136	0.804400
137	0.803800
138	0.804200
139	0.792600
140	0.791200
141	0.789400
142	0.788200
143	0.787200
144	0.785200
145	0.782200
146	0.781000
147	0.779600
148	0.777600
149	0.775400
150	0.776000
151	0.777800
152	0.775200
153	0.771200
154	0.771600
155	0.766600
156	0.762800
157	0.761600
158	0.762000
159	0.751400
160	0.749600
161	0.748600
162	0.747400
163	0.745800
164	0.744000
165	0.738800
166	0.737600
167	0.736200
168	0.733600
169	0.732600
170	0.733600
171	0.735000
172	0.730400
173	0.727800
174	0.729000
175	0.726400
176	0.721200
177	0.721000
178	0.720000
179	0.713000
180	0.709800
181	0.707400
182	0.705400
183	0.702600
184	0.700400
185	0.695600
186	0.695200
187	0.696000
188	0.694200
189	0.691600
190	0.693600
191	0.694200
192	0.689800
193	0.687200
194	0.687200
195	0.685800
196	0.679400
197	0.680800
198	0.679800
199	0.682600
200	0.681400
201	0.679600
202	0.678400
203	0.678000
204	0.676200
205	0.670200
206	0.668600
207	0.668000
208	0.666200
209	0.664400
210	0.666600
211	0.666200
212	0.664200
213	0.661400
214	0.661400
215	0.658200
216	0.654000
217	0.654600
218	0.653400
219	0.652000
220	0.652200
221	0.650200
222	0.648600
223	0.642200
224	0.641200
225	0.635800
226	0.635600
227	0.636000
228	0.635000
229	0.632400
230	0.634600
231	0.636000
232	0.631200
233	0.629600
234	0.628000
235	0.624400
236	0.621200
237	0.620800
238	0.619200
239	0.616800
240	0.616600
241	0.616400
242	0.615000
243	0.611600
244	0.610400
245	0.603800
246	0.603200
247	0.602600
248	0.598600
249	0.596400
250	0.598000
251	0.598000
252	0.595400
253	0.594600
254	0.594600
255	0.592200
256	0.586200
257	0.586400
258	0.586600
259	0.576400
260	0.575000
261	0.575600
262	0.573800
263	0.574800
264	0.575000
265	0.571200
266	0.569000
267	0.567200
268	0.563800
269	0.562000
270	0.563200
271	0.564200
272	0.563000
273	0.563200
274	0.562000
275	0.560000
276	0.554800
277	0.555000
278	0.553600
279	0.552800
280	0.553000
281	0.547400
282	0.546000
283	0.542800
284	0.542600
285	0.538000
286	0.536200
287	0.535400
288	0.531200
289	0.530200
290	0.531000
291	0.531200
292	0.528200
293	0.529600
294	0.529200
295	0.526200
296	0.522600
297	0.523600
298	0.522200
299	0.520400
300	0.521600
301	0.520800
302	0.518200
303	0.517800
304	0.514200
305	0.508200
306	0.507800
307	0.506600
308	0.505200
309	0.505800
310	0.507800
311	0.508800
312	0.506400
313	0.509200
314	0.509200
315	0.507600
316	0.508600
317	0.504200
318	0.501400
319	0.503600
320	0.504000
321	0.501200
322	0.499000
323	0.498800
324	0.497400
325	0.491800
326	0.491400
327	0.488600
328	0.486400
329	0.486600
330	0.489200
331	0.489200
332	0.489800
333	0.488200
334	0.487400
335	0.484600
336	0.484000
337	0.479600
338	0.477200
339	0.479600
340	0.480000
341	0.478400
342	0.476000
343	0.476600
344	0.474400
345	0.470600
346	0.469200
347	0.469200
348	0.468000
349	0.467600
350	0.472000
351	0.473400
352	0.473400
353	0.473000
354	0.471400
355	0.467000
356	0.469000
357	0.467800
358	0.465600
359	0.468600
360	0.466800
361	0.465200
362	0.463400
363	0.459600
364	0.457000
365	0.453600
366	0.452800
367	0.451200
368	0.451000
369	0.450000
370	0.451400
371	0.452200
372	0.452600
373	0.452200
374	0.452200
375	0.448400
376	0.446800
377	0.444800
378	0.443600
379	0.445600
380	0.444000
381	0.444200
382	0.443400
383	0.439600
384	0.435800
385	0.429400
386	0.430000
387	0.428200
388	0.426400
389	0.426200
390	0.428200
391	0.429800
392	0.429600
393	0.429200
394	0.429800
395	0.427600
396	0.428000
397	0.425400
398	0.424000
399	0.427200
400	0.426400
401	0.426800
402	0.425800
403	0.425600
404	0.423600
405	0.420000
406	0.419800
407	0.419600
408	0.418000
409	0.417600
410	0.418600
411	0.420600
412	0.420200
413	0.418800
414	0.419800
415	0.418200
416	0.420800
417	0.419600
418	0.418200
419	0.423800
420	0.421200
421	0.420600
422	0.423600
423	0.426000
424	0.425000
425	0.421800
426	0.420800
427	0.421800
428	0.420200
429	0.419600
430	0.421600
431	0.423400
432	0.423200
433	0.423000
434	0.425200
435	0.423400
436	0.425800
437	0.422800
438	0.423000
439	0.430600
440	0.429200
441	0.429800
442	0.428600
443	0.426800
444	0.423000
445	0.419400
446	0.420400
447	0.420000
448	0.420000
449	0.419800
450	0.417800
451	0.419600
452	0.418600
453	0.416000
454	0.416600
455	0.416200
456	0.411200
457	0.410600
458	0.410600
459	0.412800
460	0.411400
461	0.411800
462	0.412400
463	0.412400
464	0.408800
465	0.406400
466	0.406600
467	0.405000
468	0.403400
469	0.401600
470	0.399600
471	0.401800
472	0.401800
473	0.399000
474	0.401000
475	0.401600
476	0.400200
477	0.400000
478	0.401600
479	0.405600
480	0.401800
481	0.403200
482	0.404400
483	0.403600
484	0.400200
485	0.395200
486	0.396400
487	0.395600
488	0.396800
489	0.396800
490	0.391600
491	0.391200
492	0.393800
493	0.391200
494	0.392800
495	0.391600
496	0.388600
497	0.388000
498	0.388200
499	0.392200
500	0.390600
501	0.390000
502	0.389800
503	0.388800
504	0.386200
505	0.383800
506	0.384400
507	0.383800
508	0.382800
509	0.385000
510	0.382200
511	0.383200
512	0.386000
513	0.382800
514	0.382000
515	0.382000
516	0.380600
517	0.380400
518	0.381800
519	0.385400
520	0.382400
521	0.381600
522	0.381000
523	0.379000
524	0.373800
525	0.369400
526	0.369600
527	0.368400
528	0.371000
529	0.371200
530	0.370000
531	0.369600
532	0.373400
533	0.370200
534	0.371400
535	0.370800
536	0.367000
537	0.369000
538	0.369800
539	0.373800
540	0.371400
541	0.370200
542	0.370000
543	0.367400
544	0.368800
545	0.365200
546	0.365200
547	0.363800
548	0.364400
549	0.367000
550	0.363600
551	0.363400
552	0.367400
553	0.366600
554	0.368000
555	0.366400
556	0.362400
557	0.362000
558	0.362200
559	0.363600
560	0.360800
561	0.361400
562	0.361800
563	0.358600
564	0.363200
565	0.358800
566	0.359000
567	0.358000
568	0.357800
569	0.358000
570	0.355200
571	0.354600
572	0.357800
573	0.355600
574	0.356000
575	0.355400
576	0.351400
577	0.352400
578	0.352600
579	0.352200
580	0.349400
581	0.349400
582	0.348800
583	0.346600
584	0.351200
585	0.349000
586	0.348400
587	0.346200
588	0.346000
589	0.344600
590	0.343600
591	0.343000
592	0.347000
593	0.345200
594	0.346000
595	0.344800
596	0.343200
597	0.342400
598	0.342400
599	0.339600
600	0.336000
601	0.337200
602	0.335800
603	0.337400
604	0.335000
605	0.334600
606	0.334200
607	0.332600
608	0.332800
609	0.332600
610	0.332000
611	0.332400
612	0.333200
613	0.332400
614	0.331400
615	0.329800
616	0.325200
617	0.325200
618	0.326400
619	0.321800
620	0.320000
621	0.321000
622	0.320800
623	0.322200
624	0.326200
625	0.324600
626	0.325000
627	0.323800
628	0.323600
629	0.322800
630	0.321400
631	0.322200
632	0.326200
633	0.324000
634	0.322600
635	0.320800
636	0.317800
637	0.317200
638	0.316800
639	0.312600
640	0.310600
641	0.312400
642	0.311400
643	0.312000
644	0.309800
645	0.306200
646	0.306600
647	0.305400
648	0.304200
649	0.303400
650	0.301800
651	0.303400
652	0.306200
653	0.306200
654	0.306800
655	0.306600
656	0.301400
657	0.300400
658	0.299600
659	0.295000
660	0.293200
661	0.293400
662	0.295200
663	0.294800
664	0.292000
665	0.290400
666	0.289400
667	0.288400
668	0.288000
669	0.287000
670	0.286800
671	0.290200
672	0.291800
673	0.291400
674	0.291000
675	0.289800
676	0.284400
677	0.282800
678	0.283600
679	0.275200
680	0.275200
681	0.274800
682	0.275200
683	0.272600
684	0.275800
685	0.275400
686	0.273200
687	0.271600
688	0.271600
689	0.270200
690	0.269200
691	0.272000
692	0.274600
693	0.274400
694	0.274000
695	0.274800
696	0.270800
697	0.269600
698	0.269000
699	0.263000
700	0.262000
701	0.262400
702	0.261600
703	0.260600
704	0.260200
705	0.260000
706	0.257400
707	0.256800
708	0.255800
709	0.255200
710	0.254200
711	0.257600
712	0.258400
713	0.256200
714	0.256000
715	0.255800
716	0.250400
717	0.249600
718	0.251400
719	0.244200
720	0.245600
721	0.244800
722	0.245000
723	0.243600
724	0.245600
725	0.245200
726	0.243000
727	0.243000
728	0.242200
729	0.239000
730	0.238800
731	0.243400
732	0.239000
733	0.239000
734	0.238200
735	0.238400
736	0.235200
737	0.236000
738	0.235200
739	0.230000
740	0.229200
741	0.228800
742	0.230200
743	0.229800
744	0.235000
745	0.235000
746	0.232000
747	0.231000
748	0.231400
749	0.229600
750	0.229200
751	0.233400
752	0.230200
753	0.230800
754	0.231600
755	0.231400
756	0.227600
757	0.228000
758	0.225600
759	0.219200
760	0.220000
761	0.218800
762	0.218200
763	0.216600
764	0.229000
765	0.229200
766	0.225800
767	0.226200
768	0.226800
769	0.225200
770	0.224400
771	0.227800
772	0.225600
773	0.222400
774	0.220800
775	0.220600
776	0.217800
777	0.217400
778	0.216400
779	0.212400
780	0.213000
781	0.212200
782	0.211800
783	0.209600
784	0.220000
785	0.219400
786	0.217000
787	0.218000
788	0.218000
789	0.215800
790	0.213800
791	0.217800
792	0.215800
793	0.214000
794	0.213800
795	0.213400
796	0.212000
797	0.212400
798	0.212000
799	0.208600
800	0.207600
801	0.206800
802	0.206400
803	0.207800
804	0.217800
805	0.216200
806	0.214800
807	0.214800
808	0.214800
809	0.212600
810	0.213000
811	0.217000
812	0.216200
813	0.211600
814	0.209200
815	0.208800
816	0.207400
817	0.207400
818	0.205400
819	0.201600
820	0.199800
821	0.199600
822	0.200400
823	0.200800
824	0.209600
825	0.208400
826	0.207600
827	0.206000
828	0.206400
829	0.205200
830	0.203600
831	0.209600
832	0.207400
833	0.202800
834	0.202200
835	0.201000
836	0.199600
837	0.198800
838	0.197200
839	0.195200
840	0.193000
841	0.191800
842	0.191200
843	0.191400
844	0.199000
845	0.196800
846	0.195400
847	0.195800
848	0.196000
849	0.194000
850	0.193000
851	0.197400
852	0.196200
853	0.194000
854	0.193600
855	0.192600
856	0.190600
857	0.189800
858	0.189600
859	0.187600
860	0.186000
861	0.184600
862	0.184400
863	0.186400
864	0.194200
865	0.188800
866	0.189000
867	0.188200
868	0.188000
869	0.185400
870	0.183800
871	0.187400
872	0.185400
873	0.185600
874	0.184400
875	0.182400
876	0.180800
877	0.179400
878	0.178200
879	0.192200
880	0.189600
881	0.188600
882	0.189400
883	0.191600
884	0.198200
885	0.195200
886	0.195800
887	0.195800
888	0.194000
889	0.192600
890	0.191800
891	0.194800
892	0.192000
893	0.192400
894	0.192000
895	0.191600
896	0.189600
897	0.188600
898	0.188400
899	0.207400
900	0.206000
901	0.205000
902	0.204800
903	0.207600
904	0.213400
905	0.209800
906	0.210600
907	0.211000
908	0.210000
909	0.207600
910	0.206200
911	0.210000
912	0.207600
913	0.207000
914	0.207000
915	0.205600
916	0.202800
917	0.200400
918	0.201400
919	0.213800
920	0.211400
921	0.210800
922	0.210200
923	0.211000
924	0.219400
925	0.214400
926	0.215000
927	0.215200
928	0.212800
929	0.209600
930	0.209600
931	0.211400
932	0.209000
933	0.209200
934	0.209000
935	0.207400
936	0.204000
937	0.202800
938	0.203200
939	0.216400
940	0.214200
941	0.213800
942	0.212000
943	0.212800
944	0.220800
945	0.216000
946	0.216200
947	0.215000
948	0.213800
949	0.210200
950	0.208800
951	0.212400
952	0.210400
953	0.210800
954	0.211000
955	0.210400
956	0.207800
957	0.206200
958	0.207400
959	0.221400
960	0.218600
961	0.218600
962	0.217000
963	0.215400
964	0.224800
965	0.220600
966	0.221000
967	0.220400
968	0.219200
969	0.217800
970	0.218600
971	0.212400
972	0.211400
973	0.211600
974	0.211600
975	0.208400
976	0.206000
977	0.206000
978	0.205400
979	0.219000
980	0.216800
981	0.216400
982	0.215000
983	0.213200
984	0.221200
985	0.218800
986	0.218800
987	0.217000
988	0.215400
989	0.215600
990	0.215800
991	0.210200
992	0.211000
993	0.211000
994	0.210600
995	0.207800
996	0.204600
997	0.204200
998	0.203200
999	0.207600
